gameID,platform,count_comp,count_total,comp_main,comp_plus,comp_100,comp_low,comp_high
47418,PC,0.0,4.0,0.0,0.0,0.0,0.0,0.0
47415,PC,9.0,36.0,11991.0,0.0,21000.0,9360.0,21600.0
47412,PC,1.0,3.0,36000.0,0.0,0.0,36000.0,36000.0
47413,Apple II,1.0,1.0,0.0,0.0,7200.0,7200.0,7200.0
47413,Emulated,2.0,2.0,3360.0,0.0,768.0,768.0,3360.0
47422,PC,2.0,3.0,0.0,0.0,4110.0,1620.0,6600.0
47423,PC,1.0,1.0,0.0,0.0,45000.0,45000.0,45000.0
47416,PC,6.0,39.0,10335.0,0.0,25650.0,7500.0,28800.0
47414,PC,5.0,26.0,13680.0,20340.0,27600.0,10800.0,27600.0
47431,PC,1.0,1.0,0.0,0.0,43200.0,43200.0,43200.0
47434,PC,6.0,7.0,54720.0,73644.0,0.0,53280.0,118800.0
47424,Nintendo Switch,6.0,27.0,23700.0,18000.0,30600.0,18000.0,43200.0
47424,PC,10.0,43.0,20906.0,26820.0,46800.0,12960.0,46800.0
47424,PlayStation 4,4.0,10.0,21600.0,0.0,31146.0,21600.0,36000.0
47424,PlayStation Now,1.0,1.0,24300.0,0.0,0.0,24300.0,24300.0
47424,Xbox One,19.0,31.0,21261.0,28848.0,35580.0,15840.0,44040.0
47430,PlayStation 2,1.0,5.0,1800.0,0.0,0.0,1800.0,1800.0
47432,Emulated,1.0,1.0,0.0,0.0,30600.0,30600.0,30600.0
47432,NES,4.0,7.0,9958.0,0.0,6586.0,4080.0,10298.0
47435,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47433,NES,6.0,13.0,1810.0,0.0,1681.0,911.0,2880.0
47437,PC,20.0,79.0,2095.0,7260.0,19930.0,1320.0,36000.0
47436,PC,0.0,3.0,0.0,0.0,0.0,0.0,0.0
47438,Emulated,1.0,1.0,1560.0,0.0,0.0,1560.0,1560.0
47440,PC,1.0,4.0,60689.0,0.0,0.0,60689.0,60689.0
47450,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47449,PC,1.0,1.0,475200.0,0.0,0.0,475200.0,475200.0
47444,Game Boy Advance,2.0,4.0,4305.0,0.0,0.0,3850.0,4760.0
47444,PC,0.0,3.0,0.0,0.0,0.0,0.0,0.0
47451,PC,5.0,14.0,1920240.0,883395.0,0.0,104400.0,1920240.0
47446,Game Boy Advance,1.0,3.0,4985.0,0.0,0.0,4985.0,4985.0
47446,PC,1.0,5.0,9000.0,0.0,0.0,9000.0,9000.0
47447,Emulated,1.0,1.0,7200.0,0.0,0.0,7200.0,7200.0
47447,Game Boy Advance,2.0,3.0,3849.0,0.0,14400.0,3849.0,14400.0
47447,Nintendo DS,0.0,3.0,0.0,0.0,0.0,0.0,0.0
47447,PC,0.0,5.0,0.0,0.0,0.0,0.0,0.0
47458,PC,1.0,4.0,12960.0,0.0,0.0,12960.0,12960.0
47463,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47455,PC,0.0,4.0,0.0,0.0,0.0,0.0,0.0
47464,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47460,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47470,Mobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47470,PC,16.0,28.0,1620.0,0.0,3461.0,180.0,14700.0
47465,PC,0.0,3.0,0.0,0.0,0.0,0.0,0.0
47454,PC,1.0,2.0,1227600.0,0.0,0.0,1227600.0,1227600.0
47454,PlayStation 4,2.0,2.0,0.0,0.0,441000.0,432000.0,450000.0
47454,Xbox One,1.0,2.0,0.0,144840.0,0.0,144840.0,144840.0
47471,Nintendo Switch,2.0,3.0,28800.0,0.0,0.0,25200.0,32400.0
47471,PlayStation 4,1.0,2.0,36000.0,0.0,0.0,36000.0,36000.0
47478,Mobile,2.0,2.0,54000.0,36000.0,0.0,36000.0,54000.0
47478,PlayStation 4,2.0,3.0,22091.0,0.0,0.0,18000.0,26182.0
47478,PlayStation 5,1.0,1.0,0.0,0.0,6507.0,6507.0,6507.0
47478,PlayStation Vita,4.0,6.0,6600.0,48855.0,36000.0,6600.0,54000.0
47478,Xbox One,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47472,PlayStation 4,7.0,14.0,33980.0,32400.0,108000.0,28800.0,108000.0
47472,PlayStation Vita,0.0,2.0,0.0,0.0,0.0,0.0,0.0
47480,PC,0.0,4.0,0.0,0.0,0.0,0.0,0.0
47481,PC,2.0,1.0,3000.0,0.0,8280.0,3000.0,8280.0
47486,Browser,2.0,3.0,840.0,0.0,1680.0,840.0,1680.0
47486,Mobile,17.0,30.0,2908.0,3600.0,2366.0,1271.0,9000.0
47486,PC,2.0,2.0,1530.0,0.0,0.0,660.0,2400.0
47482,Nintendo Switch,4.0,8.0,25200.0,97998.0,0.0,25200.0,216000.0
47482,PC,59.0,131.0,31834.0,39956.0,51538.0,19380.0,87600.0
47488,PC,7.0,16.0,0.0,0.0,6926.0,2160.0,17340.0
47489,PC,25.0,50.0,5686.0,9279.0,12376.0,3360.0,20040.0
47494,Virtual Boy,2.0,4.0,0.0,1277.0,10740.0,1277.0,10740.0
47496,Virtual Boy,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47499,Virtual Boy,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47498,Virtual Boy,1.0,2.0,2700.0,0.0,0.0,2700.0,2700.0
47501,Virtual Boy,1.0,2.0,2156.0,0.0,0.0,2156.0,2156.0
47505,PC,4.0,19.0,0.0,122400.0,253080.0,36000.0,253080.0
47505,PlayStation 4,6.0,11.0,85384.0,133718.0,0.0,72000.0,180000.0
47506,PC,3.0,17.0,12720.0,0.0,22170.0,9000.0,35340.0
47493,Emulated,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47493,Virtual Boy,1.0,3.0,1500.0,0.0,0.0,1500.0,1500.0
47507,PC,8.0,12.0,900.0,915.0,1035.0,900.0,1200.0
47500,Virtual Boy,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47511,Nintendo Switch,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47514,PC,0.0,2.0,0.0,0.0,0.0,0.0,0.0
47508,Game Boy,1.0,3.0,4500.0,0.0,0.0,4500.0,4500.0
47508,Game Boy Color,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47510,PC,2.0,9.0,14400.0,0.0,27900.0,14400.0,27900.0
47517,PC,2.0,5.0,0.0,0.0,18000.0,14400.0,21600.0
47518,PC,2.0,4.0,0.0,0.0,10200.0,9600.0,10800.0
47519,PC,1.0,2.0,0.0,0.0,1800.0,1800.0,1800.0
47521,PC,30.0,81.0,19773.0,46590.0,159480.0,9000.0,178440.0
47520,PC,1.0,74.0,0.0,0.0,156000.0,156000.0,156000.0
47522,PC,10.0,25.0,10584.0,0.0,0.0,4202.0,17280.0
47523,Google Stadia,1.0,1.0,5340.0,0.0,0.0,5340.0,5340.0
47523,Nintendo Switch,5.0,12.0,4741.0,0.0,3810.0,3060.0,5400.0
47523,PC,89.0,142.0,3569.0,3851.0,4003.0,1500.0,7200.0
47523,PlayStation 4,23.0,49.0,3838.0,5077.0,4169.0,2113.0,7200.0
47523,PlayStation 5,1.0,4.0,1800.0,0.0,0.0,1800.0,1800.0
47523,Xbox One,4.0,13.0,2788.0,3316.0,3000.0,2695.0,3316.0
47523,Xbox Series X/S,3.0,5.0,4577.0,0.0,3600.0,3600.0,5349.0
47524,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47525,PC,2.0,8.0,0.0,0.0,13380.0,12360.0,14400.0
47527,PC,2.0,4.0,0.0,18540.0,0.0,17700.0,19380.0
47539,PC,4.0,12.0,1770.0,0.0,28440.0,1320.0,29520.0
47528,PC,7.0,14.0,10037.0,9000.0,57600.0,6207.0,57600.0
47528,PlayStation 4,15.0,26.0,8049.0,18000.0,58500.0,4020.0,59400.0
47528,PlayStation 5,1.0,1.0,7200.0,0.0,0.0,7200.0,7200.0
47541,PC,5.0,15.0,8340.0,10800.0,10200.0,7200.0,12600.0
47542,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47540,Mobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47540,Nintendo Switch,2.0,9.0,0.0,105720.0,216000.0,105720.0,216000.0
47540,PC,17.0,128.0,58172.0,142164.0,212940.0,26641.0,267480.0
47540,PlayStation 4,3.0,8.0,72000.0,90000.0,138000.0,72000.0,138000.0
47540,Xbox One,0.0,4.0,0.0,0.0,0.0,0.0,0.0
47540,Xbox Series X/S,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47529,Mobile,1.0,7.0,36000.0,0.0,0.0,36000.0,36000.0
47529,Nintendo Switch,20.0,50.0,35302.0,39210.0,36450.0,28800.0,43200.0
47529,PC,333.0,759.0,35320.0,41562.0,40560.0,25200.0,93600.0
47529,PlayStation 4,158.0,359.0,35450.0,35107.0,38093.0,25200.0,124518.0
47529,PlayStation 5,9.0,11.0,33884.0,28800.0,39120.0,28800.0,61200.0
47529,Xbox One,88.0,166.0,36121.0,44200.0,42663.0,23880.0,70560.0
47529,Xbox Series X/S,3.0,7.0,0.0,0.0,44580.0,36420.0,54120.0
47543,PC,2.0,3.0,0.0,36000.0,108000.0,36000.0,108000.0
47549,PC,31.0,53.0,18265.0,28890.0,50700.0,12600.0,97560.0
47551,PC,1.0,3.0,27900.0,0.0,0.0,27900.0,27900.0
47548,Nintendo Switch,1.0,1.0,22698.0,0.0,0.0,22698.0,22698.0
47548,PC,7.0,9.0,7264.0,19050.0,126000.0,4037.0,126000.0
47548,PlayStation 4,1.0,1.0,12600.0,0.0,0.0,12600.0,12600.0
47548,Xbox One,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47545,Mobile,1.0,4.0,14400.0,0.0,0.0,14400.0,14400.0
47545,Nintendo Switch,2.0,6.0,0.0,0.0,50100.0,42600.0,57600.0
47545,PC,109.0,327.0,17422.0,38752.0,48297.0,7080.0,96480.0
47545,PlayStation 4,5.0,11.0,21080.0,0.0,42000.0,14400.0,54000.0
47558,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47561,PC,2.0,2.0,1950.0,0.0,0.0,1800.0,2100.0
47566,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47516,Nintendo Switch,46.0,58.0,36752.0,47096.0,103269.0,13500.0,144000.0
47516,PC,53.0,101.0,40390.0,50919.0,97496.0,18900.0,180000.0
47516,PlayStation 4,18.0,38.0,31428.0,41667.0,77670.0,18000.0,106200.0
47581,Mobile,2.0,3.0,915.0,0.0,0.0,900.0,930.0
47581,PC,7.0,7.0,871.0,860.0,900.0,790.0,1020.0
47571,PC,2.0,5.0,0.0,0.0,4080.0,3960.0,4200.0
47573,Nintendo 3DS,4.0,9.0,14400.0,13620.0,20700.0,11640.0,20700.0
47573,PC,4.0,5.0,10710.0,14010.0,0.0,10140.0,15840.0
47591,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47592,Mobile,1.0,1.0,7200.0,0.0,0.0,7200.0,7200.0
47592,Nintendo Switch,1.0,2.0,8400.0,0.0,0.0,8400.0,8400.0
47592,PC,24.0,32.0,8017.0,8550.0,8260.0,5100.0,10800.0
47592,PlayStation 4,14.0,27.0,8795.0,8961.0,8550.0,7200.0,9962.0
47592,Xbox One,7.0,14.0,8422.0,0.0,8660.0,7658.0,9600.0
47592,Xbox Series X/S,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47593,PC,2.0,3.0,0.0,0.0,9930.0,1860.0,18000.0
47598,PC,15.0,34.0,20143.0,61280.0,270000.0,7440.0,270000.0
47597,PC,0.0,2.0,0.0,0.0,0.0,0.0,0.0
47603,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47619,PC,2.0,2.0,0.0,0.0,6960.0,6720.0,7200.0
47620,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47583,Super Nintendo,0.0,3.0,0.0,0.0,0.0,0.0,0.0
47631,PlayStation 4,2.0,6.0,0.0,0.0,10800.0,3600.0,18000.0
47638,PC,2.0,2.0,0.0,0.0,7200.0,5400.0,9000.0
47636,PC,2.0,2.0,0.0,0.0,14850.0,8160.0,21540.0
47643,PC,3.0,4.0,66600.0,133200.0,0.0,46800.0,133200.0
47645,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47647,PC,10.0,15.0,1839.0,2550.0,3600.0,900.0,3600.0
47659,PC,1.0,1.0,0.0,0.0,23400.0,23400.0,23400.0
47663,PC,4.0,4.0,16920.0,0.0,10180.0,7980.0,16920.0
47665,PC,2.0,4.0,0.0,46800.0,61200.0,46800.0,61200.0
47665,PlayStation 4,1.0,1.0,0.0,0.0,106200.0,106200.0,106200.0
47646,Nintendo Switch,12.0,34.0,35280.0,37665.0,41183.0,32400.0,48060.0
47646,PC,355.0,753.0,35812.0,37923.0,53021.0,25200.0,85200.0
47646,PlayStation 4,91.0,206.0,35242.0,37925.0,43653.0,22818.0,57600.0
47646,PlayStation 5,3.0,3.0,33645.0,39600.0,0.0,31289.0,39600.0
47646,Xbox One,57.0,93.0,34398.0,40555.0,52492.0,28800.0,87900.0
47646,Xbox Series X/S,6.0,12.0,33845.0,38215.0,0.0,30314.0,42406.0
47666,PC,2.0,4.0,0.0,0.0,9000.0,3600.0,14400.0
47644,PlayStation 4,111.0,218.0,41255.0,49010.0,70293.0,27480.0,118451.0
47644,PlayStation 5,2.0,3.0,46435.0,44005.0,0.0,44005.0,46435.0
47669,PC,0.0,5.0,0.0,0.0,0.0,0.0,0.0
47662,PC,9.0,10.0,9660.0,13860.0,12192.0,7200.0,18720.0
47675,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47680,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47714,PC,3.0,8.0,190800.0,1024200.0,0.0,190800.0,1742400.0
47717,PC,3.0,5.0,0.0,63386.0,63000.0,54000.0,72000.0
47671,PC,0.0,2.0,0.0,0.0,0.0,0.0,0.0
47682,Google Stadia,12.0,12.0,13416.0,22440.0,32220.0,12120.0,44400.0
47682,Nintendo Switch,30.0,57.0,13634.0,21250.0,20075.0,7800.0,36000.0
47682,PC,178.0,328.0,13256.0,20916.0,22946.0,6300.0,46800.0
47682,PlayStation 4,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47682,PlayStation 5,5.0,4.0,13800.0,19200.0,24300.0,13800.0,25200.0
47682,Xbox One,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47719,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47719,PlayStation 4,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47719,Xbox One,1.0,2.0,0.0,0.0,360000.0,360000.0,360000.0
47728,PC,4.0,2.0,1080.0,1440.0,1800.0,1080.0,1800.0
47729,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47733,PC,0.0,2.0,0.0,0.0,0.0,0.0,0.0
47741,PC,1.0,6.0,840.0,0.0,0.0,840.0,840.0
47725,Nintendo Switch,3.0,2.0,14400.0,15600.0,16200.0,14400.0,16200.0
47725,PC,7.0,13.0,17640.0,28740.0,16590.0,15180.0,45000.0
47746,PC,5.0,21.0,24724.0,630000.0,3240000.0,24724.0,3600000.0
47749,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47751,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47748,PC,0.0,2.0,0.0,0.0,0.0,0.0,0.0
47756,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47760,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47758,Mobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47758,PC,0.0,4.0,0.0,0.0,0.0,0.0,0.0
47762,PC,0.0,2.0,0.0,0.0,0.0,0.0,0.0
47764,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47765,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47766,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47769,PC,3.0,11.0,900.0,0.0,755.0,600.0,910.0
47776,Wii,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47777,PC VR,1.0,2.0,7200.0,0.0,0.0,7200.0,7200.0
47778,PC,2.0,4.0,0.0,13200.0,13680.0,13200.0,13680.0
47773,PC,3.0,6.0,36000.0,31980.0,0.0,27900.0,36060.0
47773,PC VR,2.0,2.0,39600.0,44460.0,0.0,39600.0,44460.0
47773,PlayStation VR,3.0,1.0,29700.0,31500.0,36000.0,29700.0,36000.0
47779,PlayStation 4,0.0,2.0,0.0,0.0,0.0,0.0,0.0
47779,PlayStation Now,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47779,PlayStation Vita,1.0,2.0,0.0,0.0,28800.0,28800.0,28800.0
47779,Xbox One,0.0,2.0,0.0,0.0,0.0,0.0,0.0
47784,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47767,PC,7.0,17.0,1140.0,600.0,900.0,300.0,2700.0
47780,PC,1.0,5.0,13320.0,0.0,0.0,13320.0,13320.0
47791,PC,1.0,3.0,0.0,29880.0,0.0,29880.0,29880.0
47788,PC,1.0,2.0,18000.0,0.0,0.0,18000.0,18000.0
47792,PC,6.0,8.0,110673.0,127713.0,103089.0,44260.0,174250.0
47795,PC,3.0,8.0,8060.0,0.0,0.0,5100.0,10500.0
47796,PC,4.0,15.0,14800.0,36000.0,0.0,6600.0,36000.0
47796,PlayStation 4,16.0,33.0,18727.0,31423.0,39030.0,13200.0,43200.0
47796,PlayStation 5,6.0,5.0,18000.0,25860.0,42166.0,18000.0,54000.0
47797,Arcade,7.0,14.0,2572.0,2052.0,3243.0,1980.0,3600.0
47797,Emulated,1.0,2.0,0.0,1939.0,0.0,1939.0,1939.0
47800,PC,13.0,31.0,13900.0,19200.0,12660.0,8100.0,23160.0
47806,PC,1.0,1.0,0.0,0.0,11700.0,11700.0,11700.0
47793,Nintendo Switch,1.0,3.0,0.0,0.0,162000.0,162000.0,162000.0
47793,PC,1.0,2.0,0.0,0.0,144000.0,144000.0,144000.0
47808,PC,2.0,12.0,0.0,17760.0,0.0,16500.0,19020.0
47774,Nintendo 3DS,3.0,5.0,128190.0,170820.0,0.0,108480.0,170820.0
47803,Nintendo Switch,35.0,64.0,102018.0,131143.0,206107.0,55383.0,273600.0
47803,PlayStation 4,34.0,92.0,93235.0,127530.0,179243.0,71940.0,242580.0
47803,PlayStation 5,3.0,3.0,72780.0,113112.0,248400.0,72780.0,248400.0
47803,Xbox One,7.0,15.0,0.0,0.0,190639.0,97740.0,265560.0
47803,Xbox Series X/S,4.0,5.0,64800.0,94560.0,134040.0,64800.0,134040.0
47820,Oculus Quest,4.0,4.0,596.0,0.0,908.0,540.0,915.0
47820,PC,5.0,23.0,512.0,0.0,660.0,366.0,720.0
47820,PC VR,3.0,8.0,570.0,900.0,0.0,540.0,900.0
47820,PlayStation 4,4.0,6.0,298.0,299.0,450.0,298.0,600.0
47820,PlayStation VR,5.0,14.0,554.0,0.0,600.0,360.0,703.0
47828,PC,1.0,20.0,0.0,36000.0,0.0,36000.0,36000.0
47832,Mobile,6.0,8.0,1680.0,0.0,2103.0,1440.0,2290.0
47832,PC,5.0,9.0,1577.0,1500.0,2140.0,1200.0,3600.0
47830,NES,1.0,2.0,7200.0,0.0,0.0,7200.0,7200.0
47839,Mobile,2.0,6.0,15600.0,0.0,64800.0,15600.0,64800.0
47836,Super Nintendo,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47848,PC,0.0,19.0,0.0,0.0,0.0,0.0,0.0
47849,PC,2.0,2.0,21600.0,23040.0,0.0,21600.0,23040.0
47862,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47861,PC,0.0,6.0,0.0,0.0,0.0,0.0,0.0
47864,PC,4.0,23.0,90380.0,71820.0,0.0,40360.0,140400.0
47864,PlayStation 5,1.0,1.0,158400.0,0.0,0.0,158400.0,158400.0
47867,Emulated,1.0,1.0,64531.0,0.0,0.0,64531.0,64531.0
47867,Super Nintendo,4.0,8.0,0.0,0.0,43215.0,32400.0,49680.0
47886,Mobile,2.0,5.0,630.0,0.0,0.0,600.0,660.0
47886,PC,1.0,5.0,600.0,0.0,0.0,600.0,600.0
47868,Emulated,1.0,1.0,50316.0,0.0,0.0,50316.0,50316.0
47868,Super Nintendo,2.0,4.0,0.0,0.0,53485.0,46680.0,60290.0
47858,Oculus Quest,1.0,2.0,10800.0,0.0,0.0,10800.0,10800.0
47858,PC,15.0,20.0,21318.0,28851.0,46800.0,18000.0,72000.0
47858,PC VR,35.0,43.0,20236.0,25070.0,28590.0,10800.0,32400.0
47897,PC,0.0,5.0,0.0,0.0,0.0,0.0,0.0
47897,PlayStation 4,1.0,2.0,0.0,0.0,108000.0,108000.0,108000.0
47897,Xbox One,0.0,2.0,0.0,0.0,0.0,0.0,0.0
47851,PC,5.0,11.0,5220.0,0.0,13785.0,5220.0,20940.0
47851,PlayStation 4,0.0,2.0,0.0,0.0,0.0,0.0,0.0
47901,PlayStation 4,199.0,369.0,24306.0,45297.0,52683.0,7080.0,154800.0
47901,PlayStation 5,8.0,9.0,26310.0,30370.0,43092.0,26310.0,57600.0
47901,PlayStation Vita,49.0,74.0,25539.0,41793.0,49785.0,7800.0,98458.0
47918,Nintendo Switch,34.0,52.0,32640.0,146832.0,206551.0,25200.0,431940.0
47918,PlayStation Vita,17.0,51.0,31880.0,102600.0,139402.0,27000.0,208800.0
47903,Mobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47903,Nintendo Switch,3.0,3.0,3600.0,0.0,20550.0,3600.0,21600.0
47903,PC,2.0,4.0,4140.0,0.0,0.0,1080.0,7200.0
47924,Mobile,0.0,4.0,0.0,0.0,0.0,0.0,0.0
47919,PC,0.0,8.0,0.0,0.0,0.0,0.0,0.0
47929,Emulated,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47929,PlayStation Portable,0.0,3.0,0.0,0.0,0.0,0.0,0.0
47938,PC,83.0,159.0,970.0,1590.0,918.0,360.0,2460.0
47936,PC,12.0,27.0,24192.0,36375.0,91800.0,16200.0,100800.0
47942,PC,2.0,2.0,0.0,600.0,900.0,600.0,900.0
47902,PlayStation 4,274.0,490.0,26343.0,48580.0,53533.0,12600.0,183600.0
47902,PlayStation 5,14.0,13.0,25180.0,35677.0,42676.0,14400.0,54000.0
47902,PlayStation Vita,50.0,90.0,28397.0,40590.0,50903.0,10800.0,118800.0
47937,PC,1.0,3.0,6000.0,0.0,0.0,6000.0,6000.0
47931,PlayStation,0.0,4.0,0.0,0.0,0.0,0.0,0.0
47945,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47946,PC,4.0,4.0,0.0,600.0,740.0,300.0,1620.0
47951,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47952,PC,0.0,7.0,0.0,0.0,0.0,0.0,0.0
47949,PC,1.0,1.0,0.0,0.0,2520.0,2520.0,2520.0
47949,PC VR,1.0,1.0,0.0,0.0,729.0,729.0,729.0
47959,PC,28.0,37.0,399.0,394.0,3623.0,180.0,18000.0
47953,PC,5.0,5.0,1200.0,3300.0,5800.0,1200.0,7500.0
47965,PC,6.0,7.0,89160.0,251609.0,199145.0,89160.0,263721.0
47963,PC,0.0,2.0,0.0,0.0,0.0,0.0,0.0
47966,Google Stadia,1.0,1.0,0.0,10800.0,0.0,10800.0,10800.0
47966,PC,24.0,46.0,8792.0,10123.0,10968.0,7200.0,14880.0
47966,PlayStation 4,11.0,26.0,8164.0,12655.0,10770.0,6523.0,16365.0
47966,Xbox One,6.0,7.0,7200.0,12600.0,9210.0,7200.0,14400.0
47972,PC,1.0,2.0,0.0,0.0,32400.0,32400.0,32400.0
47973,PC,0.0,2.0,0.0,0.0,0.0,0.0,0.0
47978,Nintendo Switch,1.0,1.0,3600.0,0.0,0.0,3600.0,3600.0
47978,PC,3.0,3.0,8640.0,14400.0,0.0,8280.0,14400.0
47983,Google Stadia,1.0,1.0,0.0,10800.0,0.0,10800.0,10800.0
47983,PC,30.0,50.0,9526.0,12199.0,17880.0,7080.0,30120.0
47983,PlayStation 4,10.0,21.0,10628.0,10639.0,15088.0,7901.0,21000.0
47983,Xbox One,6.0,7.0,8100.0,12600.0,16920.0,7200.0,18000.0
47976,PlayStation VR,4.0,2.0,21600.0,26160.0,27000.0,21600.0,29820.0
47985,Google Stadia,1.0,1.0,0.0,10800.0,0.0,10800.0,10800.0
47985,PC,24.0,45.0,7195.0,12063.0,18440.0,4902.0,23880.0
47985,PlayStation 4,12.0,25.0,5728.0,9836.0,20417.0,4042.0,21600.0
47985,Xbox One,6.0,7.0,6300.0,10800.0,21030.0,5400.0,21600.0
47988,PlayStation,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48018,PC,3.0,17.0,88645.0,0.0,0.0,46335.0,129600.0
48018,PlayStation 4,11.0,16.0,68743.0,295830.0,519600.0,32400.0,604800.0
48018,PlayStation Vita,1.0,1.0,0.0,91440.0,0.0,91440.0,91440.0
47992,Nintendo Switch,1.0,2.0,19080.0,0.0,0.0,19080.0,19080.0
47992,PC,26.0,92.0,15454.0,30500.0,10800.0,3600.0,50400.0
48000,PC,0.0,2.0,0.0,0.0,0.0,0.0,0.0
48021,PC,2.0,11.0,720.0,1380.0,0.0,720.0,1380.0
48021,PC VR,5.0,3.0,821.0,1053.0,1042.0,420.0,1663.0
48026,PC,0.0,2.0,0.0,0.0,0.0,0.0,0.0
47989,Browser,0.0,2.0,0.0,0.0,0.0,0.0,0.0
47989,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48022,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48027,PC,1.0,9.0,7200.0,0.0,0.0,7200.0,7200.0
48038,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48037,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48043,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48039,PC,36.0,50.0,123630.0,153704.0,179083.0,82800.0,413220.0
48049,PC,2.0,7.0,0.0,6120.0,6600.0,6120.0,6600.0
48050,PC,4.0,6.0,1800.0,0.0,4174.0,1800.0,5623.0
48051,PC,6.0,16.0,5250.0,2160.0,8790.0,1800.0,10380.0
48041,PlayStation 4,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48059,PC,4.0,49.0,10800.0,0.0,14400.0,10800.0,14400.0
48053,Wii,1.0,1.0,0.0,0.0,18720.0,18720.0,18720.0
48060,PC,8.0,13.0,1425.0,1800.0,1363.0,840.0,1920.0
48063,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48048,Nintendo Switch,16.0,39.0,11339.0,35550.0,57600.0,7200.0,57600.0
48048,PC,26.0,75.0,8996.0,15900.0,119700.0,3960.0,151200.0
48048,PlayStation 4,14.0,23.0,8491.0,14796.0,0.0,6536.0,14796.0
48048,PlayStation 5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48048,Xbox One,0.0,3.0,0.0,0.0,0.0,0.0,0.0
48064,PC,1.0,1.0,4980.0,0.0,0.0,4980.0,4980.0
48065,PC,3.0,8.0,136800.0,183600.0,198000.0,136800.0,198000.0
48068,PC,12.0,54.0,53420.0,75983.0,84212.0,32400.0,160140.0
48082,Browser,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48082,Mobile,0.0,2.0,0.0,0.0,0.0,0.0,0.0
48082,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48058,Nintendo Switch,8.0,28.0,43303.0,90000.0,0.0,21000.0,90000.0
48058,PC,7.0,52.0,63438.0,0.0,128040.0,36752.0,147600.0
48058,PlayStation 4,4.0,24.0,48254.0,46800.0,0.0,39600.0,54000.0
48058,Xbox One,2.0,7.0,43200.0,57600.0,0.0,43200.0,57600.0
