,Unnamed: 0,img,title,console,genre,publisher,developer,vg_score,critic_score,user_score,total_shipped,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update
22139,48533,/games/boxart/full_1999511AmericaFrontccc.png,Harvest Moon 3 GBC,GB,Simulation,Natsume,Victor Interactive Software,,,,,,,,,,2001-11-14,
22140,48537,/games/boxart/full_9568690AmericaFrontccc.jpg,Harvest Moon: My Little Shop,WW,Simulation,Natsume,Marvelous Interactive,,,,,,,,,,2009-11-23,
22141,48548,/games/boxart/5478285ccc.jpg,Heavy Gear,PC,Simulation,Activision,Activision,,,,,,,,,,1997-10-31,
22142,48549,/games/boxart/9159716ccc.jpg,Heavy Gear II,PC,Simulation,Activision,Activision,,,,,,,,,,1999-05-31,
22143,48559,/games/boxart/2016554ccc.jpg,Home Sweet Home,PC,Simulation,eGames,Big Blue Bubble Inc.,,,,,,,,,,2008-09-08,
22144,48560,/games/boxart/full_9598377AmericaFrontccc.jpg,Home Sweet Home,WW,Simulation,Nintendo,Big Blue Bubble Inc.,,,,,,,,,,2008-11-03,
22145,48567,/games/boxart/6774807ccc.jpg,Hover Strike,AJ,Simulation,Atari,Atari Games (Midway),,,,,,,,,,1995-01-01,
22146,48586,/games/boxart/full_independence-war_421AmericaFront.jpg,Independence War,PC,Simulation,Ocean,Particle Systems Ltd.,,,,,,,,,,1996-07-25,
22147,48587,/games/boxart/full_independence-war-2-edge-of-chaos_414AmericaFront.jpg,Independence War 2: Edge of Chaos,PC,Simulation,Infogrames,Particle Systems Ltd.,,,,,,,,,,2001-08-22,
22148,48589,/games/boxart/full_7763900AmericaFrontccc.jpg,Industry Empire,PC,Simulation,Rondomedia,Rondomedia,,,,,,,,,,2014-07-30,
22149,48591,/games/boxart/full_infiltrator_988AmericaFront.jpg,Infiltrator,NES,Simulation,Mindscape,Chris Gray Enterprises,,,,,,,,,,1990-01-01,
22150,48592,/games/boxart/full_infiltrator_129AmericaFront.jpg,Infiltrator,PC,Simulation,Mindscape,Chris Gray Enterprises,,,,,,,,,,1986-01-01,
22151,48597,/games/boxart/default.jpg,Into the Stars,PC,Simulation,Fugitive Games,Fugitive Games,,,,,,,,,,,
22152,48598,/games/boxart/default.jpg,Into the Stars,OSX,Simulation,Fugitive Games,Fugitive Games,,,,,,,,,,,
22153,48600,/games/boxart/9424224ccc.jpg,Iron Soldier,AJ,Simulation,Atari,Eclipse Software,,,,,,,,,,1994-01-01,
22154,48601,/games/boxart/7934824ccc.jpg,Iron Soldier 2,AJ,Simulation,Telegames,Eclipse Software,,,,,,,,,,1997-12-01,
22155,48625,/games/boxart/full_5718734AmericaFrontccc.jpg,Jones in the Fast Lane,PC,Simulation,Sierra Online,Sierra,,,,,,,,,,1990-01-01,
22156,48626,/games/boxart/full_2512269PALFrontccc.jpg,Jungle Strike,PC,Simulation,Electronic Arts,Speedlink Communications,,,,,,,,,,1995-01-01,
22157,48627,/games/boxart/full_jungle-strike_557AmericaFront.jpg,Jungle Strike,GB,Simulation,Malibu Games,Ocean,,,,,,,,,,1995-06-01,
22158,48628,/games/boxart/full_jungle-strike_518AmericaFront.jpg,Jungle Strike,GG,Simulation,Black Pearl,Unexpected Development,,,,,,,,,,1993-01-01,
22159,48629,/games/boxart/full_3247027AmericaFrontccc.jpg,Jungle Strike,SNES,Simulation,Electronic Arts,Gremlin Interactive,,,,,,,,,,1995-06-01,
22160,48630,/games/boxart/full_4745212AmericaFrontccc.jpg,Jungle Strike,GEN,Simulation,Electronic Arts,High Score Productions,,,,,,,,,,1993-12-16,
22161,48633,/games/boxart/full_6334551AmericaFrontccc.png,Kahoots,PSN,Simulation,Honeyslug,Honeyslug,8.3,8.0,,,,,,,,2009-11-23,
22162,48646,/games/boxart/full_8352335AmericaFrontccc.png,Kitty Powers' Matchmaker,And,Simulation,Unknown,Unknown,,,,,,,,,,2014-09-05,
22163,48666,/games/boxart/full_6883704AmericaFrontccc.jpg,LHX Attack Chopper,GEN,Simulation,Electronic Arts,Electronic Arts,,,,,,,,,,1993-01-01,
22164,48668,/games/boxart/full_light-of-altair_16PALFront.jpg,Light of Altair,PC,Simulation,Unknown,SaintXi,,7.0,,,,,,,,2009-06-04,
22165,48683,/games/boxart/7283096ccc.jpg,M1 Tank Platoon,PC,Simulation,Microprose,MicroProse,,,,,,,,,,1989-01-01,
22166,48685,/games/boxart/full_mad-tv_228PALFront.jpg,Mad TV,PC,Simulation,Rainbow Arts,Rainbow Arts Software GmbH,,,,,,,,,,1991-01-01,
22167,48690,/games/boxart/full_7030837AmericaFrontccc.jpg,Majesty 2: The Fantasy Kingdom Sim,Linux,Simulation,Paradox Interactive,Paradox Interactive,,,,,,,,,,2009-09-18,2019-01-01
22168,55675,/games/boxart/full_4594531AmericaFrontccc.jpg,Majesty 2: The Fantasy Kingdom Sim,OSX,Strategy,Paradox Interactive,Ino-Co / 1C Company,,,,,0.03,0.03,,,0.0,2009-09-18,2019-01-01
22169,55795,/games/boxart/full_6375429AmericaFrontccc.jpg,Majesty 2: The Fantasy Kingdom Sim,PC,Strategy,Paradox Interactive,Ino-Co / 1C Company,,,,,0.02,0.01,,,0.0,2009-09-15,2019-01-01
22170,48699,/games/boxart/4138257ccc.jpg,MechWarrior 2: Ghost Bear's Legacy,PC,Simulation,Activision,Activision,,,,,,,,,,1995-11-30,
22171,48700,/games/boxart/4787544ccc.jpg,MechWarrior 2: Mercenaries,PC,Simulation,Activision,Pandemic Studios,,,,,,,,,,1996-09-30,
22172,48702,/games/boxart/9037493ccc.jpg,MechWarrior 3,PC,Simulation,Atari,Zipper Interactive,,,,,,,,,,1999-05-31,
22173,48714,/games/boxart/full_6231211JapanFrontccc.jpg,Metal Wolf Chaos,XB,Simulation,From Software,From Software,,,,,,,,,,2004-12-22,
22174,48724,/games/boxart/2303093ccc.jpg,Microsoft Flight Simulator 98,PC,Simulation,Microsoft,Microsoft Game Studios,,,,,,,,,,1997-09-30,
22175,48727,/games/boxart/full_3752071AmericaFrontccc.jpg,MiG-29 Fulcrum,PC,Simulation,NovaLogic,NovaLogic,,,,,,,,,,1998-10-06,
22176,48739,/games/boxart/full_moonbase-alpha_61AmericaFront.jpg,Moonbase Alpha,PC,Simulation,Unknown,"Virtual Heroes, Inc.",,,,,,,,,,2010-07-06,
22177,48746,/games/boxart/856682ccc.jpg,My Aquarium,WW,Simulation,Hudson Soft,Hudson Soft,,,,,,,,,,2008-09-01,
22178,48747,/games/boxart/full_my-aquarium_7AmericaFront.jpg,My Aquarium,PSN,Simulation,Hudson Soft,Hudson Soft,,,,,,,,,,2010-09-14,
22179,48770,/games/boxart/full_5965698AmericaFrontccc.jpg,My Zoo,WW,Simulation,Hudson Soft,Hudson Soft,,4.0,,,,,,,,2009-11-30,
22180,48797,/games/boxart/full_2090156PALFrontccc.jpg,Operation Air Assault,PS2,Simulation,Midas Interactive Entertainment,InterActive Vision Games,,,,,,,,,,2005-02-25,
22181,48806,/games/boxart/default.jpg,Out of the Park Baseball 16,OSX,Simulation,Out of the Park Developments,Out of the Park Developments,,,,,,,,,,2015-03-23,
22182,48807,/games/boxart/default.jpg,Out of the Park Baseball 16,PC,Simulation,Out of the Park Developments,Out of the Park Developments,,,,,,,,,,2015-03-23,
22183,48808,/games/boxart/default.jpg,Out of the Park Baseball 16,Linux,Simulation,Out of the Park Developments,Out of the Park Developments,,,,,,,,,,2015-03-23,
22184,48810,/games/boxart/9185444ccc.jpg,Pacific Strike,PC,Simulation,Unknown,"Origin Systems, Inc.",,,,,,,,,,,
22185,48812,/games/boxart/full_3826380PALFrontccc.jpg,Pacific Warriors II: Dogfight,PS2,Simulation,Midas Interactive Entertainment,InterActive Vision Games,,,,,,,,,,2004-10-01,
22186,48813,/games/boxart/full_9882565AmericaFrontccc.jpg,Panzer Elite,PC,Simulation,JoWood Productions,Wings Simulations,,,,,,,,,,1999-09-30,
22187,48814,/games/boxart/full_3179894AmericaFrontccc.jpg,Panzer Elite Action: Fields of Glory,PC,Simulation,JoWood Productions,ZootFly,,,,,,,,,,2006-03-24,
22188,48816,/games/boxart/2416457ccc.jpg,Patrician III: Rise of the Hanse,PC,Simulation,Encore,Ascaron Entertainment GmbH,,8.2,,,,,,,,2003-10-31,
22189,48823,/games/boxart/full_2230186AmericaFrontccc.png,Pe-2: Dive Bomber,PC,Simulation,Polynetix Studio,Polynetix Studio,,,,,,,,,,2007-11-07,
22190,48851,/games/boxart/9243496ccc.jpg,PlayStation Home,PSN,Simulation,Sony Computer Entertainment,SCEE London Studio,,,,,,,,,,2008-12-11,2018-12-03
22191,48856,/games/boxart/full_populous_3JapanFront.jpg,Populous,PCE,Simulation,Hudson Soft,Alfa System,,,,,,,,,,1991-04-05,
22192,48857,/games/boxart/5605232ccc.jpg,Populous,PC,Simulation,Electronic Arts,Bullfrog Productions,,,,,,,,,,1989-01-01,
22193,48858,/games/boxart/full_2541480AmericaFrontccc.jpg,Populous,GEN,Simulation,Electronic Arts,Bullfrog Productions,,,,,,,,,,1989-01-01,
22194,48859,/games/boxart/full_8609031AmericaFrontccc.jpg,Populous,SNES,Simulation,Acclaim Entertainment,Infinity,,,,,,,,,,1991-01-01,
22195,48863,/games/boxart/full_6765323PALFrontccc.jpg,Populous,MS,Simulation,TecMagik,TecMagic Entertainment,,,,,,,,,,1991-01-01,
22196,48873,/games/boxart/full_6924164PALFrontccc.jpg,Pro Pinball Trilogy,DC,Simulation,Empire Interactive,Cunning Developments Empire Interactive,,,,,,,,,,2001-06-08,
22197,48875,/games/boxart/full_8579073AmericaFrontccc.jpg,Pro Pinball: Fantastic Journey,PC,Simulation,Empire Interactive,Cunning Developments,,,,,,,,,,1999-12-28,
22198,48877,/games/boxart/full_6570890AmericaFrontccc.jpg,Pro Pinball: Timeshock!,PC,Simulation,Interplay,Cunning Developments,,,,,,,,,,1998-03-27,
22199,48891,/games/boxart/full_3663347PALFrontccc.jpg,Railroad Pioneer,PC,Simulation,Nordic Games,JoWooD Entertainment AG,,,,,,,,,,2003-10-17,2018-07-19
22200,48906,/games/boxart/full_9120879PALFrontccc.jpg,Red Baron,PS2,Simulation,Davilex,Atomic Planet Entertainment,,,,,,,,,,2005-11-25,
22201,48907,/games/boxart/5276642ccc.jpg,Red Baron,PC,Simulation,Sierra Entertainment,"Dynamix, Inc.",,,,,,,,,,1990-01-01,
22202,48908,/games/boxart/5541680ccc.jpg,Red Baron 3D,PC,Simulation,Sierra Entertainment,Dynamix,,,,,,,,,,1998-10-31,
22203,48911,/games/boxart/full_red-baron-pack_693AmericaFront.jpg,Red Baron Pack,PC,Simulation,Dynamix,Dynamix,,,,,,,,,,1998-10-31,
22204,48919,/games/boxart/full_rise-of-flight-the-first-great-air-war_569AmericaFront.jpg,Rise of Flight: The First Great Air War,PC,Simulation,Unknown,neoqb,,,,,,,,,,2009-06-29,
22205,48921,/games/boxart/default.jpg,Ropeway Simulator 2014,PC,Simulation,astragon Software GmbH,Z-Software,,,,,,,,,,2014-06-25,
22206,48933,/games/boxart/full_3906561JapanFrontccc.jpg,Segagaga,DC,Simulation,Sega,Hitmaker,,,,,,,,,,2001-03-29,
22207,48936,/games/boxart/full_1316683AmericaFrontccc.jpg,Sentris,OSX,Simulation,Timbre Interactive,Timbre Interactive,,,,,,,,,,2015-08-12,2018-08-09
22208,48937,/games/boxart/full_1243467AmericaFrontccc.jpg,Sentris,PC,Simulation,Timbre Interactive,Timbre Interactive,,,,,,,,,,2015-08-12,2018-08-09
22209,48938,/games/boxart/full_8308233AmericaFrontccc.jpg,Sentris,Linux,Simulation,Timbre Interactive,Timbre Interactive,,,,,,,,,,2015-08-12,2018-08-09
22210,48944,/games/boxart/full_8409690AmericaFrontccc.jpg,Shattered Steel,PC,Simulation,Interplay,BioWare Corp.,,,,,,,,,,1996-09-30,
22211,48959,/games/boxart/full_6208508AmericaFrontccc.jpg,Shockwave: Operation Jumpgate,3DO,Simulation,Electronic Arts,Crystal Dynamics,,,,,,,,,,1995-01-01,
22212,48960,/games/boxart/full_9465076JapanFrontccc.jpg,Shockwave: Operation Jumpgate,PS,Simulation,Electronic Arts,Crystal Dynamics,,,,,,,,,,1996-10-18,
22213,48968,/games/boxart/full_7458541AmericaFrontccc.jpg,Silent Service,NES,Simulation,Ultra Games,Rare Ltd.,,,,,,,,,,1989-01-01,
22214,48969,/games/boxart/5368341ccc.jpg,Silent Service,PC,Simulation,Microprose,"MicroProse Software, Inc.",,,,,,,,,,1985-01-01,
22215,48970,/games/boxart/1621519ccc.jpg,Silent Service II,PC,Simulation,Microprose,"MicroProse Software, Inc",,,,,,,,,,1990-01-01,
22216,48971,/games/boxart/full_silent-thunder-a-10-tank-killer-ii_50AmericaFront.jpg,Silent Thunder: A-10 Tank Killer II,PC,Simulation,Sierra Entertainment,"Dynamix, Inc.",,,,,,,,,,1996-02-29,
22217,48978,/games/boxart/9904983ccc.jpg,SimCity 4: Rush Hour,PC,Simulation,Electronic Arts,Maxis,,,,,,,,,,2003-09-22,
22218,48981,/games/boxart/full_simcopter_0AmericaFront.jpg,SimCopter,PC,Simulation,Maxis,Maxis,,,,,,,,,,1996-10-15,
22219,48987,/games/boxart/full_1255268AmericaFrontccc.jpg,SimIsle: Missions in the Rainforest,PC,Simulation,Maxis,"Intelligent Games, Ltd.",,,,,,,,,,1995-09-30,
22220,48988,/games/boxart/full_9317391AmericaFrontccc.jpg,SimLife,PC,Simulation,Maxis,Maxis Software,,,,,,,,,,1992-01-01,
22221,48995,/games/boxart/8877304ccc.jpg,SimSafari,PC,Simulation,Maxis,"Electronic Arts, Maxis Software",,,,,,,,,,1998-03-01,
22222,48996,/games/boxart/1532452ccc.jpg,SimTown,PC,Simulation,Maxis,Maxis Software,,,,,,,,,,1996-01-01,
22223,49000,/games/boxart/full_singles-flirt-up-your-life_229AmericaFront.jpg,Singles: Flirt Up Your Life,PC,Simulation,Eidos Interactive,Rotobee,,,,,,,,,,2004-10-05,
22224,49003,/games/boxart/full_snowpack-park_258AmericaFront.jpg,Snowpack Park,WW,Simulation,Nintendo,Nintendo,,,,,,,,,,2010-11-22,
22225,49004,/games/boxart/full_965954AmericaFrontccc.jpg,Solar Eclipse,SAT,Simulation,Crystal Dynamics,Crystal Dynamics,,,,,,,,,,1995-01-01,
22226,49025,/games/boxart/full_2565706PALFrontccc.jpg,Space Rangers,PC,Simulation,1C Company,Elemental Games,,9.0,,,,,,,,2002-12-20,
22227,49035,/games/boxart/full_9644007JapanFrontccc.jpg,Star Luster,NES,Simulation,Namco,Namco,,,,,,,,,,1985-12-06,
22228,49036,/games/boxart/full_368562JapanFrontccc.jpg,Star Luster,VC,Simulation,Namco Bandai,Namco,,,,,,,,,,2008-03-04,
22229,49042,/games/boxart/8791178ccc.gif,Star Trek: Encounters,PS2,Simulation,Bethesda Softworks,4J Studios,,,,,,,,,,2006-10-04,
22230,49043,/games/boxart/full_5956543AmericaFrontccc.jpg,Star Trek: Starfleet Academy,PC,Simulation,Interplay,Interplay,,,,,,,,,,1997-08-31,
22231,49047,/games/boxart/full_4193328AmericaFrontccc.jpg,Star Trek: Starship Creator,PC,Simulation,Simon & Schuster Interactive,Imergy,,,,,,,,,,1998-10-01,
22232,49054,/games/boxart/1819557ccc.jpg,Star Wars: TIE Fighter,PC,Simulation,LucasArts,Totally Games,,7.0,,,,,,,,1994-07-01,
22233,49055,/games/boxart/3759773ccc.jpg,Star Wars: X-Wing,PC,Simulation,LucasArts,Totally Games,,,,,,,,,,1993-01-01,
22234,49056,/games/boxart/full_6453290AmericaFrontccc.jpg,Star Wars: X-Wing Alliance,PC,Simulation,LucasArts,Totally Games,,,,,,,,,,1999-02-28,
22235,49058,/games/boxart/3160813ccc.jpg,Star Wars: X-Wing vs. TIE Fighter,PC,Simulation,LucasArts,Totally Games,,,,,,,,,,1997-04-30,
22236,49061,/games/boxart/3273158ccc.jpg,Starmaster,2600,Simulation,Activision,Activision,,,,,,,,,,1982-06-23,
22237,49071,/games/boxart/6922858ccc.jpg,Stealth ATF,NES,Simulation,Activision,Imagineering Inc.,,,,,,,,,,1989-10-01,
22238,49072,/games/boxart/full_steel-armor-blaze-of-war_526AmericaFront.jpg,Steel Armor: Blaze of War,PC,Simulation,Unknown,Play Indie,,,,,,,,,,,
22239,49074,/games/boxart/full_4155950AmericaFrontccc.jpg,Stellar 7,PC,Simulation,Sierra Entertainment,Dynamix,,,,,,,,,,1990-01-01,
22240,49076,/games/boxart/full_6852200AmericaFrontccc.jpg,Su-27 Flanker,PC,Simulation,SSI,Flying Legends,,,,,,,,,,1996-04-30,
22241,49077,/games/boxart/full_subwar-2050_6PALFront.jpg,Subwar 2050,PC,Simulation,Microprose,Particle Systems Ltd.,,,,,,,,,,1994-01-01,
22242,49080,/games/boxart/default.jpg,Super Battletank,SNES,Simulation,Unknown,Imagineering,,,,,,,,,,,
22243,49081,/games/boxart/8477094ccc.jpg,Super Battletank,GB,Simulation,Absolute Entertainment,Imagineering Inc.,,,,,,,,,,1994-04-01,
22244,49082,/games/boxart/full_super-battletank_4AmericaFront.jpg,Super Battletank,GG,Simulation,Majesco,Imagineering Inc.,,,,,,,,,,1992-01-01,
22245,49083,/games/boxart/full_1577820AmericaFrontccc.jpg,Super Battletank 2,SNES,Simulation,Absolute Entertainment,Imagineering Inc.,,,,,,,,,,1994-01-01,
22246,49085,/games/boxart/full_6435059PALFrontccc.png,Super Hind,PSN,Simulation,Virgin Play,Mountain Sheep,,,,,,,,,,2009-07-02,
22247,49091,/games/boxart/full_9458721AmericaFrontccc.jpg,Surviving High School,DSiW,Simulation,Electronic Arts,Electronic Arts,,,,,,,,,,2010-04-19,
22248,49092,/games/boxart/full_6972450AmericaFrontccc.jpg,Tachyon: The Fringe,PC,Simulation,NovaLogic,NovaLogic,,,,,,,,,,2000-03-30,
22249,49118,/games/boxart/full_the-guild-gold-edition_5AmericaFront.jpg,The Guild: Gold Edition,PC,Simulation,JoWood Productions,4HEAD Studios,,,,,,,,,,2005-11-07,
22250,49121,/games/boxart/full_9284316PALFrontccc.jpg,The Patrician,PC,Simulation,Ascon Software,Ascon,,,,,,,,,,1992-01-01,
22251,49122,/games/boxart/4101289ccc.jpg,The Sentinel,PC,Simulation,Unknown,Firebird Software,,,,,,,,,,2006-12-22,
22252,49123,/games/boxart/2447428ccc.jpg,"The Settlers II: Veni, Vidi, Vici",PC,Simulation,Blue Byte,Blue Byte Software,,,,,,,,,,1996-08-31,
22253,49142,/games/boxart/1529926ccc.jpg,Their Finest Hour: The Battle of Britain,PC,Simulation,LucasArts,LucasArts,,,,,,,,,,1989-01-01,
22254,49143,/games/boxart/full_theme-hospital_8AmericaFront.jpg,Theme Hospital,PSN,Simulation,Sony Computer Entertainment,Krisalis Software,,,,,,,,,,2010-08-31,
22255,54997,/games/boxart/198059ccc.jpg,Theme Hospital,PC,Strategy,Electronic Arts,Bullfrog Productions,,5.5,,,2.4,2.3,,0.1,,1997-03-31,
22256,55490,/games/boxart/4619334ccc.jpg,Theme Hospital,PS,Strategy,Electronic Arts,Krisalis Software,,7.2,,,0.09,0.03,0.03,0.02,0.01,1998-03-31,
22257,49154,/games/boxart/full_2558208JapanFrontccc.jpg,Tokimeki Memorial,PCE,Simulation,Konami,Konami,,,,,,,,,,1994-05-27,
22258,49169,/games/boxart/7103842ccc.jpg,Top Gun: The Second Mission,NES,Simulation,Konami,Konami,,,,,,,,,,1990-01-01,
22259,49173,/games/boxart/default.jpg,Tower Bloxx Deluxe,PC,Simulation,Digital Chocolate,Digital Chocolate,,,,,,,,,,2008-06-05,
22260,49174,/games/boxart/full_837805AmericaFrontccc.jpg,Tower Bloxx Deluxe,XBL,Simulation,Microsoft,Digital Chocolate,,,,,,,,,,2009-10-21,
22261,49184,/games/boxart/full_trainz-simulator-2010-engineers-edition_439PALFront.jpg,Trainz Simulator 2010: Engineers Edition,PC,Simulation,Unknown,N3VRF41L Publishing,,,,,,,,,,2009-12-01,
22262,49187,/games/boxart/full_8728697AmericaFrontccc.png,Trainz Trouble,PC,Simulation,N3V Games Pty Ltd,N3V Games Pty Ltd,,,,,,,,,,2014-08-26,
22263,49188,/games/boxart/full_9736069AmericaFrontccc.png,Trainz Trouble,And,Simulation,N3V Games Pty Ltd,N3V Games Pty Ltd,,,,,,,,,,2013-04-10,
22264,49192,/games/boxart/full_1183420AmericaFrontccc.jpg,TransOcean 2: Rivals,PC,Simulation,Astragon,Deck13 Hamburg,,,,,,,,,,2016-05-10,2019-04-03
22265,49193,/games/boxart/5495053ccc.jpg,Transport Tycoon,PC,Simulation,Microprose,"MicroProse Software, Inc.",,,,,,,,,,1994-01-01,
22266,57965,/games/boxart/full_6863387JapanFrontccc.jpg,Transport Tycoon,SAT,Strategy,Imagineer,MicroProse,,,,,,,,,,1997-11-20,
22267,57966,/games/boxart/full_1629827PALFrontccc.jpg,Transport Tycoon,PS,Strategy,Ocean,Digital Amusement,,,,,,,,,,1997-09-01,
22268,49208,/games/boxart/full_60382AmericaFrontccc.jpg,Ultimate Soccer Manager 98,PC,Simulation,Sierra Entertainment,Impressions Games,,,,,,,,,,1998-01-01,
22269,49211,/games/boxart/full_universal-combat_426AmericaFront.jpg,Universal Combat,PC,Simulation,DreamCatcher Interactive,"3000AD, Inc.",,,,,,,,,,2004-02-05,
22270,49212,/games/boxart/full_urban-strike_9AmericaFront.jpg,Urban Strike,GG,Simulation,Electronic Arts,Electronic Arts,,,,,,,,,,1995-01-01,
22271,49213,/games/boxart/full_5120179AmericaFrontccc.jpg,Urban Strike,SNES,Simulation,Black Pearl,Solid Software,,,,,,,,,,1995-11-01,
22272,49214,/games/boxart/8666853ccc.jpg,Urban Strike,GB,Simulation,Black Pearl,Borta,,,,,,,,,,1996-11-01,
22273,49215,/games/boxart/full_534879AmericaFrontccc.jpg,Urban Strike,GEN,Simulation,Electronic Arts,Granite Bay Software,,,,,,,,,,1994-03-04,
22274,49217,/games/boxart/full_604899AmericaFrontccc.jpg,Utopia: The Creation of a Nation,SNES,Simulation,Jaleco,Gremlin Interactive,,,,,,,,,,1993-12-01,
22275,49230,/games/boxart/full_7149506AmericaFrontccc.jpg,Wall Street Kid,NES,Simulation,Sofel,Sofel,,,,,,,,,,1990-06-01,
22276,49244,/games/boxart/default.jpg,Wedding Dash 2: Rings Around the World,PC,Simulation,PlayFirst,PlayFirst,,,,,,,,,,2008-09-01,
22277,49245,/games/boxart/full_wedding-peach_4JapanFront.jpg,Wedding Peach,SNES,Simulation,KSS,KSS,,,,,,,,,,1995-09-29,
22278,49248,/games/boxart/full_wildlife-park_351AmericaFront.jpg,Wildlife Park,PC,Simulation,Encore,B.Alive,,,,,,,,,,2003-11-14,
22279,49249,/games/boxart/full_wildlife-park-wild-creatures_53PALFront.jpg,Wildlife Park: Wild Creatures,PC,Simulation,Deep Silver,B.Alive,,,,,,,,,,2004-06-03,
22280,49254,/games/boxart/full_wing-commander-armada_622AmericaFront.jpg,Wing Commander: Armada,PC,Simulation,Origin Systems,"Origin Systems, Inc.",,,,,,,,,,1994-01-01,
22281,49257,/games/boxart/full_wing-commander-the-secret-missions-2-crusade_15AmericaFront.jpg,Wing Commander: The Secret Missions 2 - Crusade,PC,Simulation,Origin Systems,Origin,,,,,,,,,,1991-01-01,
22282,49260,/games/boxart/4698929ccc.jpg,Wings 2: Aces High,SNES,Simulation,Namco,Namco,,,,,,,,,,1992-09-01,
22283,49280,/games/boxart/full_x-tension_264PALFront.jpg,X-Tension,PC,Simulation,THQ,Egosoft,,,,,,,,,,2002-06-01,
22284,49283,/games/boxart/full_x-beyond-the-frontier_54AmericaFront.jpg,X: Beyond the Frontier,PC,Simulation,THQ,Egosoft,,,,,,,,,,2000-01-26,
22285,49302,/games/boxart/full_7734329AmericaFrontccc.png,60 Seconds!,NS,Simulation,Robot Gentleman Studios,Robot Gentleman Studios,,,,,,,,,,2017-12-18,2018-02-04
22286,49309,/games/boxart/full_431755AmericaFrontccc.jpg,Amorous,PC,Simulation,Snaggletooth Studios,Team Amorous,,,,,,,,,,2018-04-13,2019-04-04
22287,49310,/games/boxart/full_9820670AmericaFrontccc.png,Animal Crossing: Pocket Camp,iOS,Simulation,Nintendo,Nintendo,,,,,,,,,,2017-11-22,2018-04-04
22288,49311,/games/boxart/full_3398323AmericaFrontccc.png,Animal Crossing: Pocket Camp,And,Simulation,Nintendo,Nintendo,,,,,,,,,,2017-11-22,2018-04-04
22289,49323,/games/boxart/full_7036970AmericaFrontccc.jpg,Catch & Release,PS4,Simulation,metricminds GmbH & Co. KG,metricminds GmbH & Co. KG,,,,,,,,,,2018-08-28,2019-04-20
22290,49324,/games/boxart/full_222201AmericaFrontccc.jpg,Catch & Release,PC,Simulation,Advanced Interactive Gaming Ltd.,metricminds GmbH & Co. KG,,,,,,,,,,2018-06-07,2019-04-20
22291,49326,/games/boxart/full_2826909AmericaFrontccc.jpg,Conqueror A.D. 1086,PC,Simulation,Activision,Sierra,,,,,,,,,,1995-01-01,2018-01-07
22292,56399,/games/boxart/full_conqueror-ad-1086_729AmericaFront.jpg,Conqueror A.D. 1086,PC,Strategy,Sierra Online,Software Sorcery,,,,,,,,,,1995-01-01,
22293,49337,/games/boxart/full_1214936AmericaFrontccc.png,Cultist Simulator,PC,Simulation,Humble Bundle,Weather Factory,,,,,,,,,,2018-05-31,2018-04-09
22294,49343,/games/boxart/full_1124178AmericaFrontccc.jpg,Emily is Away,PC,Simulation,Kyle Seeley,Kyle Seeley,,,,,,,,,,2015-11-20,2019-04-16
